employee_id,leave_type,start_date,end_date,duration_days,status,department,location,worker_type
804,Annual Leave,2023-04-17 11:01:19.578836,2023-04-18 11:01:19.578836,2,Completed,Administration,Graaff-Reinet,Permanent
804,Sick Leave,2023-12-25 11:01:19.578836,2023-12-25 11:01:19.578836,1,Completed,Administration,Graaff-Reinet,Permanent
804,Sick Leave,2024-12-11 11:01:19.578836,2024-12-12 11:01:19.578836,2,Completed,Administration,Graaff-Reinet,Permanent
804,Family Responsibility,2024-01-02 11:01:19.578836,2024-01-02 11:01:19.578836,1,Completed,Administration,Graaff-Reinet,Permanent
804,Annual Leave,2025-01-09 11:01:19.578836,2025-01-12 11:01:19.578836,4,Completed,Administration,Graaff-Reinet,Permanent
804,Annual Leave,2024-07-08 11:01:19.578836,2024-07-11 11:01:19.578836,4,Completed,Administration,Graaff-Reinet,Permanent
804,Sick Leave,2024-09-25 11:01:19.578836,2024-09-27 11:01:19.578836,3,Completed,Administration,Graaff-Reinet,Permanent
805,Annual Leave,2025-02-19 11:01:19.452190,2025-02-20 11:01:19.452190,2,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
806,Annual Leave,2023-08-09 11:01:19.578836,2023-08-09 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
806,Annual Leave,2024-02-16 11:01:19.578836,2024-02-20 11:01:19.578836,5,Completed,Maintenance,Dullstroom,Permanent
806,Annual Leave,2023-09-15 11:01:19.578836,2023-09-16 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
806,Annual Leave,2025-02-03 11:01:19.578836,2025-02-07 11:01:19.578836,5,Completed,Maintenance,Dullstroom,Permanent
806,Annual Leave,2024-05-12 11:01:19.578836,2024-05-15 11:01:19.578836,4,Completed,Maintenance,Dullstroom,Permanent
806,Sick Leave,2024-06-29 11:01:19.578836,2024-06-30 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
806,Unpaid Leave,2024-03-31 11:01:19.578836,2024-03-31 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
806,Annual Leave,2025-02-19 11:01:19.578836,2025-02-21 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
806,Annual Leave,2023-10-11 11:01:19.578836,2023-10-11 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
806,Annual Leave,2024-12-01 11:01:19.578836,2024-12-01 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
807,Family Responsibility,2025-02-25 11:01:19.452190,2025-02-26 11:01:19.452190,2,Completed,Maintenance,Citrusdal,Contract
808,Annual Leave,2023-05-19 11:01:19.578836,2023-05-20 11:01:19.578836,2,Completed,Maintenance,Graaff-Reinet,Permanent
808,Family Responsibility,2023-10-19 11:01:19.578836,2023-10-20 11:01:19.578836,2,Completed,Maintenance,Graaff-Reinet,Permanent
808,Annual Leave,2024-01-16 11:01:19.578836,2024-01-20 11:01:19.578836,5,Completed,Maintenance,Graaff-Reinet,Permanent
808,Sick Leave,2024-06-19 11:01:19.578836,2024-06-20 11:01:19.578836,2,Completed,Maintenance,Graaff-Reinet,Permanent
808,Annual Leave,2024-07-09 11:01:19.578836,2024-07-12 11:01:19.578836,4,Completed,Maintenance,Graaff-Reinet,Permanent
808,Annual Leave,2024-05-24 11:01:19.578836,2024-05-24 11:01:19.578836,1,Completed,Maintenance,Graaff-Reinet,Permanent
808,Annual Leave,2024-05-03 11:01:19.578836,2024-05-04 11:01:19.578836,2,Completed,Maintenance,Graaff-Reinet,Permanent
808,Annual Leave,2023-11-06 11:01:19.578836,2023-11-10 11:01:19.578836,5,Completed,Maintenance,Graaff-Reinet,Permanent
808,Sick Leave,2024-07-25 11:01:19.578836,2024-07-26 11:01:19.578836,2,Completed,Maintenance,Graaff-Reinet,Permanent
808,Sick Leave,2023-06-06 11:01:19.578836,2023-06-06 11:01:19.578836,1,Completed,Maintenance,Graaff-Reinet,Permanent
809,Annual Leave,2024-01-19 11:01:19.452190,2024-01-21 11:01:19.452190,3,Completed,Administration,Ceres,Permanent
809,Maternity/Paternity,2024-07-18 11:01:19.452190,2024-07-20 11:01:19.452190,3,Completed,Administration,Ceres,Permanent
809,Annual Leave,2023-11-09 11:01:19.452190,2023-11-12 11:01:19.452190,4,Completed,Administration,Ceres,Permanent
809,Maternity/Paternity,2024-09-12 11:01:19.452190,2024-09-14 11:01:19.452190,3,Completed,Administration,Ceres,Permanent
809,Annual Leave,2023-11-27 11:01:19.452190,2023-11-29 11:01:19.452190,3,Completed,Administration,Ceres,Permanent
809,Family Responsibility,2024-08-18 11:01:19.452190,2024-08-18 11:01:19.452190,1,Completed,Administration,Ceres,Permanent
809,Annual Leave,2024-05-03 11:01:19.452190,2024-05-04 11:01:19.452190,2,Completed,Administration,Ceres,Permanent
809,Annual Leave,2024-10-23 11:01:19.452190,2024-10-25 11:01:19.452190,3,Completed,Administration,Ceres,Permanent
810,Sick Leave,2025-01-13 11:01:19.452190,2025-01-15 11:01:19.452190,3,Completed,Administration,Dullstroom,Seasonal
811,Sick Leave,2025-02-01 11:01:19.452190,2025-02-02 11:01:19.452190,2,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
812,Sick Leave,2024-12-26 11:01:19.452190,2024-12-27 11:01:19.452190,2,Completed,Pack House Operations,Ceres Pack House,Seasonal
813,Annual Leave,2023-09-06 11:01:19.578836,2023-09-08 11:01:19.578836,3,Completed,Logistics,Citrusdal,Permanent
813,Unpaid Leave,2024-01-27 11:01:19.578836,2024-01-29 11:01:19.578836,3,Completed,Logistics,Citrusdal,Permanent
813,Maternity/Paternity,2023-09-05 11:01:19.578836,2023-09-13 11:01:19.578836,9,Completed,Logistics,Citrusdal,Permanent
813,Maternity/Paternity,2023-09-02 11:01:19.578836,2023-09-10 11:01:19.578836,9,Completed,Logistics,Citrusdal,Permanent
813,Maternity/Paternity,2024-12-19 11:01:19.578836,2024-12-25 11:01:19.578836,7,Completed,Logistics,Citrusdal,Permanent
813,Sick Leave,2024-10-30 11:01:19.578836,2024-10-31 11:01:19.578836,2,Completed,Logistics,Citrusdal,Permanent
813,Unpaid Leave,2024-03-07 11:01:19.578836,2024-03-09 11:01:19.578836,3,Completed,Logistics,Citrusdal,Permanent
813,Family Responsibility,2024-05-06 11:01:19.578836,2024-05-08 11:01:19.578836,3,Completed,Logistics,Citrusdal,Permanent
813,Annual Leave,2025-01-04 11:01:19.578836,2025-01-07 11:01:19.578836,4,Completed,Logistics,Citrusdal,Permanent
813,Sick Leave,2024-01-12 11:01:19.578836,2024-01-14 11:01:19.578836,3,Completed,Logistics,Citrusdal,Permanent
814,Family Responsibility,2023-07-03 11:01:19.578836,2023-07-03 11:01:19.578836,1,Completed,Administration,Ceres,Permanent
814,Sick Leave,2024-07-16 11:01:19.578836,2024-07-16 11:01:19.578836,1,Completed,Administration,Ceres,Permanent
814,Annual Leave,2024-05-31 11:01:19.578836,2024-06-01 11:01:19.578836,2,Completed,Administration,Ceres,Permanent
814,Annual Leave,2024-12-23 11:01:19.578836,2024-12-27 11:01:19.578836,5,Completed,Administration,Ceres,Permanent
814,Sick Leave,2024-03-16 11:01:19.578836,2024-03-17 11:01:19.578836,2,Completed,Administration,Ceres,Permanent
814,Maternity/Paternity,2024-06-16 11:01:19.578836,2024-06-21 11:01:19.578836,6,Completed,Administration,Ceres,Permanent
814,Annual Leave,2023-07-15 11:01:19.578836,2023-07-15 11:01:19.578836,1,Completed,Administration,Ceres,Permanent
814,Annual Leave,2023-10-13 11:01:19.578836,2023-10-17 11:01:19.578836,5,Completed,Administration,Ceres,Permanent
814,Annual Leave,2024-01-30 11:01:19.578836,2024-02-01 11:01:19.578836,3,Completed,Administration,Ceres,Permanent
814,Annual Leave,2024-09-12 11:01:19.578836,2024-09-12 11:01:19.578836,1,Completed,Administration,Ceres,Permanent
815,Annual Leave,2024-09-08 11:01:19.578836,2024-09-09 11:01:19.578836,2,Completed,Logistics,Ceres Pack House,Permanent
815,Sick Leave,2024-03-21 11:01:19.578836,2024-03-22 11:01:19.578836,2,Completed,Logistics,Ceres Pack House,Permanent
815,Maternity/Paternity,2023-10-10 11:01:19.578836,2023-10-14 11:01:19.578836,5,Completed,Logistics,Ceres Pack House,Permanent
815,Sick Leave,2023-07-01 11:01:19.578836,2023-07-01 11:01:19.578836,1,Completed,Logistics,Ceres Pack House,Permanent
815,Annual Leave,2023-07-09 11:01:19.578836,2023-07-11 11:01:19.578836,3,Completed,Logistics,Ceres Pack House,Permanent
815,Family Responsibility,2023-12-30 11:01:19.578836,2024-01-01 11:01:19.578836,3,Completed,Logistics,Ceres Pack House,Permanent
815,Annual Leave,2023-05-21 11:01:19.578836,2023-05-24 11:01:19.578836,4,Completed,Logistics,Ceres Pack House,Permanent
815,Annual Leave,2024-01-09 11:01:19.578836,2024-01-11 11:01:19.578836,3,Completed,Logistics,Ceres Pack House,Permanent
815,Annual Leave,2023-09-01 11:01:19.578836,2023-09-02 11:01:19.578836,2,Completed,Logistics,Ceres Pack House,Permanent
815,Sick Leave,2023-03-06 11:01:19.578836,2023-03-06 11:01:19.578836,1,Completed,Logistics,Ceres Pack House,Permanent
816,Sick Leave,2023-08-11 11:01:19.578836,2023-08-12 11:01:19.578836,2,Completed,Grape Production,Upington,Permanent
816,Family Responsibility,2025-01-01 11:01:19.578836,2025-01-02 11:01:19.578836,2,Completed,Grape Production,Upington,Permanent
816,Annual Leave,2024-02-13 11:01:19.578836,2024-02-14 11:01:19.578836,2,Completed,Grape Production,Upington,Permanent
816,Annual Leave,2023-10-26 11:01:19.578836,2023-10-30 11:01:19.578836,5,Completed,Grape Production,Upington,Permanent
816,Annual Leave,2024-07-10 11:01:19.578836,2024-07-13 11:01:19.578836,4,Completed,Grape Production,Upington,Permanent
816,Sick Leave,2024-10-11 11:01:19.578836,2024-10-12 11:01:19.578836,2,Completed,Grape Production,Upington,Permanent
816,Sick Leave,2024-09-24 11:01:19.578836,2024-09-24 11:01:19.578836,1,Completed,Grape Production,Upington,Permanent
816,Annual Leave,2023-05-28 11:01:19.578836,2023-05-31 11:01:19.578836,4,Completed,Grape Production,Upington,Permanent
816,Annual Leave,2024-05-14 11:01:19.578836,2024-05-17 11:01:19.578836,4,Completed,Grape Production,Upington,Permanent
816,Maternity/Paternity,2023-09-17 11:01:19.578836,2023-11-07 11:01:19.578836,52,Completed,Grape Production,Upington,Permanent
817,Family Responsibility,2024-01-27 11:01:19.578836,2024-01-29 11:01:19.578836,3,Completed,Maintenance,Ceres,Permanent
817,Annual Leave,2023-07-30 11:01:19.578836,2023-08-01 11:01:19.578836,3,Completed,Maintenance,Ceres,Permanent
817,Sick Leave,2023-04-17 11:01:19.578836,2023-04-18 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
817,Sick Leave,2024-02-05 11:01:19.578836,2024-02-06 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
817,Annual Leave,2023-03-18 11:01:19.578836,2023-03-19 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
817,Annual Leave,2023-03-08 11:01:19.578836,2023-03-08 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
817,Annual Leave,2024-09-28 11:01:19.578836,2024-09-30 11:01:19.578836,3,Completed,Maintenance,Ceres,Permanent
817,Annual Leave,2023-04-10 11:01:19.578836,2023-04-10 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
817,Sick Leave,2024-11-22 11:01:19.578836,2024-11-23 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
817,Annual Leave,2023-08-01 11:01:19.578836,2023-08-04 11:01:19.578836,4,Completed,Maintenance,Ceres,Permanent
818,Annual Leave,2024-08-23 11:01:19.452190,2024-08-25 11:01:19.452190,3,Completed,Maintenance,Graaff-Reinet,Permanent
818,Annual Leave,2024-10-03 11:01:19.452190,2024-10-05 11:01:19.452190,3,Completed,Maintenance,Graaff-Reinet,Permanent
818,Annual Leave,2025-02-20 11:01:19.452190,2025-02-20 11:01:19.452190,1,Completed,Maintenance,Graaff-Reinet,Permanent
819,Sick Leave,2025-02-02 11:01:19.452190,2025-02-04 11:01:19.452190,3,Completed,Administration,Citrusdal Pack House,Contract
820,Annual Leave,2024-03-30 11:01:19.578836,2024-04-03 11:01:19.578836,5,Completed,Logistics,Ceres Pack House,Permanent
820,Annual Leave,2025-01-09 11:01:19.578836,2025-01-10 11:01:19.578836,2,Completed,Logistics,Ceres Pack House,Permanent
820,Maternity/Paternity,2023-09-19 11:01:19.578836,2023-09-24 11:01:19.578836,6,Completed,Logistics,Ceres Pack House,Permanent
820,Annual Leave,2023-11-13 11:01:19.578836,2023-11-14 11:01:19.578836,2,Completed,Logistics,Ceres Pack House,Permanent
820,Sick Leave,2023-04-21 11:01:19.578836,2023-04-23 11:01:19.578836,3,Completed,Logistics,Ceres Pack House,Permanent
820,Annual Leave,2023-08-18 11:01:19.578836,2023-08-21 11:01:19.578836,4,Completed,Logistics,Ceres Pack House,Permanent
820,Family Responsibility,2024-12-15 11:01:19.578836,2024-12-17 11:01:19.578836,3,Completed,Logistics,Ceres Pack House,Permanent
820,Sick Leave,2024-06-29 11:01:19.578836,2024-06-29 11:01:19.578836,1,Completed,Logistics,Ceres Pack House,Permanent
820,Annual Leave,2024-03-24 11:01:19.578836,2024-03-27 11:01:19.578836,4,Completed,Logistics,Ceres Pack House,Permanent
820,Sick Leave,2024-08-28 11:01:19.578836,2024-08-29 11:01:19.578836,2,Completed,Logistics,Ceres Pack House,Permanent
821,Annual Leave,2024-05-13 11:01:19.578836,2024-05-15 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
821,Maternity/Paternity,2023-05-25 11:01:19.578836,2023-06-02 11:01:19.578836,9,Completed,Maintenance,Dullstroom,Permanent
821,Annual Leave,2023-04-01 11:01:19.578836,2023-04-04 11:01:19.578836,4,Completed,Maintenance,Dullstroom,Permanent
821,Sick Leave,2023-10-25 11:01:19.578836,2023-10-27 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
821,Annual Leave,2024-12-29 11:01:19.578836,2025-01-02 11:01:19.578836,5,Completed,Maintenance,Dullstroom,Permanent
821,Sick Leave,2023-08-03 11:01:19.578836,2023-08-05 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
821,Unpaid Leave,2023-09-24 11:01:19.578836,2023-09-25 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
821,Family Responsibility,2024-05-31 11:01:19.578836,2024-06-02 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
821,Annual Leave,2024-03-16 11:01:19.578836,2024-03-20 11:01:19.578836,5,Completed,Maintenance,Dullstroom,Permanent
821,Annual Leave,2024-08-03 11:01:19.578836,2024-08-03 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
822,Annual Leave,2024-03-05 11:01:19.578836,2024-03-05 11:01:19.578836,1,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2023-08-17 11:01:19.578836,2023-08-18 11:01:19.578836,2,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2023-03-16 11:01:19.578836,2023-03-19 11:01:19.578836,4,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2024-12-17 11:01:19.578836,2024-12-19 11:01:19.578836,3,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2024-10-28 11:01:19.578836,2024-10-31 11:01:19.578836,4,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2023-09-08 11:01:19.578836,2023-09-10 11:01:19.578836,3,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2024-12-16 11:01:19.578836,2024-12-19 11:01:19.578836,4,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2024-10-06 11:01:19.578836,2024-10-06 11:01:19.578836,1,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Annual Leave,2023-11-04 11:01:19.578836,2023-11-04 11:01:19.578836,1,Completed,Pack House Operations,Ceres Pack House,Permanent
822,Sick Leave,2024-01-14 11:01:19.578836,2024-01-14 11:01:19.578836,1,Completed,Pack House Operations,Ceres Pack House,Permanent
823,Annual Leave,2023-05-21 11:01:19.578836,2023-05-24 11:01:19.578836,4,Completed,Administration,Citrusdal,Permanent
823,Annual Leave,2024-10-15 11:01:19.578836,2024-10-18 11:01:19.578836,4,Completed,Administration,Citrusdal,Permanent
823,Annual Leave,2024-10-29 11:01:19.578836,2024-11-02 11:01:19.578836,5,Completed,Administration,Citrusdal,Permanent
823,Annual Leave,2024-11-12 11:01:19.578836,2024-11-13 11:01:19.578836,2,Completed,Administration,Citrusdal,Permanent
823,Sick Leave,2024-09-02 11:01:19.578836,2024-09-02 11:01:19.578836,1,Completed,Administration,Citrusdal,Permanent
823,Annual Leave,2024-06-09 11:01:19.578836,2024-06-09 11:01:19.578836,1,Completed,Administration,Citrusdal,Permanent
823,Annual Leave,2024-08-10 11:01:19.578836,2024-08-10 11:01:19.578836,1,Completed,Administration,Citrusdal,Permanent
823,Family Responsibility,2024-12-16 11:01:19.578836,2024-12-16 11:01:19.578836,1,Completed,Administration,Citrusdal,Permanent
823,Unpaid Leave,2024-12-11 11:01:19.578836,2024-12-11 11:01:19.578836,1,Completed,Administration,Citrusdal,Permanent
823,Annual Leave,2024-04-29 11:01:19.578836,2024-05-02 11:01:19.578836,4,Completed,Administration,Citrusdal,Permanent
824,Sick Leave,2025-02-20 11:01:19.452190,2025-02-22 11:01:19.452190,3,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
825,Annual Leave,2025-01-02 11:01:19.452190,2025-01-02 11:01:19.452190,1,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
826,Annual Leave,2024-11-06 11:01:19.452190,2024-11-10 11:01:19.452190,5,Completed,Grape Production,Upington,Seasonal
827,Annual Leave,2025-01-09 11:01:19.452190,2025-01-12 11:01:19.452190,4,Completed,Citrus Production,Citrusdal,Seasonal
828,Sick Leave,2025-02-12 11:01:19.578836,2025-02-14 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Annual Leave,2024-07-15 11:01:19.578836,2024-07-19 11:01:19.578836,5,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Family Responsibility,2024-07-27 11:01:19.578836,2024-07-29 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Annual Leave,2024-06-14 11:01:19.578836,2024-06-18 11:01:19.578836,5,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Annual Leave,2023-12-10 11:01:19.578836,2023-12-13 11:01:19.578836,4,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Sick Leave,2023-12-01 11:01:19.578836,2023-12-02 11:01:19.578836,2,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Annual Leave,2023-09-24 11:01:19.578836,2023-09-26 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Annual Leave,2025-01-22 11:01:19.578836,2025-01-24 11:01:19.578836,3,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Annual Leave,2024-05-28 11:01:19.578836,2024-05-28 11:01:19.578836,1,Completed,Maintenance,Citrusdal Pack House,Permanent
828,Annual Leave,2023-10-17 11:01:19.578836,2023-10-17 11:01:19.578836,1,Completed,Maintenance,Citrusdal Pack House,Permanent
829,Annual Leave,2024-09-21 11:01:19.452190,2024-09-22 11:01:19.452190,2,Completed,Administration,Dullstroom,Seasonal
830,Annual Leave,2024-10-15 11:01:19.452190,2024-10-17 11:01:19.452190,3,Completed,Pack House Operations,Ceres Pack House,Seasonal
831,Annual Leave,2024-10-17 11:01:19.452190,2024-10-17 11:01:19.452190,1,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
832,Annual Leave,2024-10-26 11:01:19.452190,2024-10-30 11:01:19.452190,5,Completed,Grape Production,Upington,Seasonal
833,Family Responsibility,2025-01-03 11:01:19.452190,2025-01-03 11:01:19.452190,1,Completed,Grape Production,Upington,Seasonal
834,Annual Leave,2024-08-06 11:01:19.578836,2024-08-06 11:01:19.578836,1,Completed,Maintenance,Upington,Permanent
834,Annual Leave,2024-05-14 11:01:19.578836,2024-05-17 11:01:19.578836,4,Completed,Maintenance,Upington,Permanent
834,Maternity/Paternity,2024-11-16 11:01:19.578836,2024-11-23 11:01:19.578836,8,Completed,Maintenance,Upington,Permanent
834,Sick Leave,2025-01-26 11:01:19.578836,2025-01-26 11:01:19.578836,1,Completed,Maintenance,Upington,Permanent
834,Annual Leave,2023-08-22 11:01:19.578836,2023-08-25 11:01:19.578836,4,Completed,Maintenance,Upington,Permanent
834,Annual Leave,2023-05-15 11:01:19.578836,2023-05-18 11:01:19.578836,4,Completed,Maintenance,Upington,Permanent
834,Sick Leave,2025-01-16 11:01:19.578836,2025-01-16 11:01:19.578836,1,Completed,Maintenance,Upington,Permanent
834,Annual Leave,2024-10-12 11:01:19.578836,2024-10-12 11:01:19.578836,1,Completed,Maintenance,Upington,Permanent
834,Sick Leave,2023-10-13 11:01:19.578836,2023-10-15 11:01:19.578836,3,Completed,Maintenance,Upington,Permanent
834,Maternity/Paternity,2023-05-20 11:01:19.578836,2023-05-27 11:01:19.578836,8,Completed,Maintenance,Upington,Permanent
835,Sick Leave,2025-02-15 11:01:19.452190,2025-02-16 11:01:19.452190,2,Completed,Cattle Farming,Dullstroom,Seasonal
836,Annual Leave,2025-01-16 11:01:19.452190,2025-01-17 11:01:19.452190,2,Completed,Administration,Citrusdal Pack House,Permanent
837,Sick Leave,2025-02-17 11:01:19.452190,2025-02-19 11:01:19.452190,3,Completed,Pack House Operations,Citrusdal Pack House,Seasonal
838,Annual Leave,2023-06-11 11:01:19.578836,2023-06-11 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
838,Annual Leave,2024-05-11 11:01:19.578836,2024-05-13 11:01:19.578836,3,Completed,Maintenance,Ceres,Permanent
838,Annual Leave,2025-01-10 11:01:19.578836,2025-01-11 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
838,Sick Leave,2024-11-25 11:01:19.578836,2024-11-26 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
838,Annual Leave,2024-09-08 11:01:19.578836,2024-09-11 11:01:19.578836,4,Completed,Maintenance,Ceres,Permanent
838,Unpaid Leave,2023-07-01 11:01:19.578836,2023-07-05 11:01:19.578836,5,Completed,Maintenance,Ceres,Permanent
838,Sick Leave,2024-04-26 11:01:19.578836,2024-04-26 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
838,Annual Leave,2024-07-13 11:01:19.578836,2024-07-14 11:01:19.578836,2,Completed,Maintenance,Ceres,Permanent
838,Sick Leave,2023-12-14 11:01:19.578836,2023-12-14 11:01:19.578836,1,Completed,Maintenance,Ceres,Permanent
838,Annual Leave,2023-11-15 11:01:19.578836,2023-11-19 11:01:19.578836,5,Completed,Maintenance,Ceres,Permanent
839,Sick Leave,2025-01-30 11:01:19.452190,2025-01-30 11:01:19.452190,1,Completed,Citrus Production,Citrusdal,Seasonal
840,Annual Leave,2023-12-27 11:01:19.578836,2023-12-27 11:01:19.578836,1,Completed,Maintenance,Dullstroom,Permanent
840,Annual Leave,2024-06-14 11:01:19.578836,2024-06-17 11:01:19.578836,4,Completed,Maintenance,Dullstroom,Permanent
840,Sick Leave,2024-11-14 11:01:19.578836,2024-11-15 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
840,Annual Leave,2024-01-11 11:01:19.578836,2024-01-13 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
840,Sick Leave,2023-05-22 11:01:19.578836,2023-05-24 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
840,Sick Leave,2023-05-01 11:01:19.578836,2023-05-02 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
840,Annual Leave,2023-04-08 11:01:19.578836,2023-04-10 11:01:19.578836,3,Completed,Maintenance,Dullstroom,Permanent
840,Annual Leave,2023-11-18 11:01:19.578836,2023-11-19 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
840,Family Responsibility,2025-01-19 11:01:19.578836,2025-01-20 11:01:19.578836,2,Completed,Maintenance,Dullstroom,Permanent
840,Annual Leave,2023-03-29 11:01:19.578836,2023-04-01 11:01:19.578836,4,Completed,Maintenance,Dullstroom,Permanent
841,Sick Leave,2024-04-15 11:01:19.578836,2024-04-15 11:01:19.578836,1,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Sick Leave,2023-04-12 11:01:19.578836,2023-04-12 11:01:19.578836,1,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Family Responsibility,2024-08-08 11:01:19.578836,2024-08-08 11:01:19.578836,1,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Sick Leave,2023-09-10 11:01:19.578836,2023-09-11 11:01:19.578836,2,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Annual Leave,2024-11-08 11:01:19.578836,2024-11-08 11:01:19.578836,1,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Family Responsibility,2023-07-16 11:01:19.578836,2023-07-18 11:01:19.578836,3,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Sick Leave,2023-04-13 11:01:19.578836,2023-04-15 11:01:19.578836,3,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Sick Leave,2024-04-02 11:01:19.578836,2024-04-03 11:01:19.578836,2,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Annual Leave,2023-09-19 11:01:19.578836,2023-09-20 11:01:19.578836,2,Completed,Pack House Operations,Citrusdal Pack House,Permanent
841,Annual Leave,2025-02-16 11:01:19.578836,2025-02-18 11:01:19.578836,3,Completed,Pack House Operations,Citrusdal Pack House,Permanent
842,Sick Leave,2024-11-21 11:01:19.452190,2024-11-21 11:01:19.452190,1,Completed,Citrus Production,Ceres,Contract
843,Annual Leave,2023-05-03 11:01:19.578836,2023-05-06 11:01:19.578836,4,Completed,Logistics,Upington,Permanent
843,Annual Leave,2023-03-24 11:01:19.578836,2023-03-26 11:01:19.578836,3,Completed,Logistics,Upington,Permanent
843,Annual Leave,2023-12-11 11:01:19.578836,2023-12-14 11:01:19.578836,4,Completed,Logistics,Upington,Permanent
843,Annual Leave,2023-03-12 11:01:19.578836,2023-03-14 11:01:19.578836,3,Completed,Logistics,Upington,Permanent
843,Annual Leave,2025-02-14 11:01:19.578836,2025-02-15 11:01:19.578836,2,Completed,Logistics,Upington,Permanent
843,Annual Leave,2024-11-17 11:01:19.578836,2024-11-21 11:01:19.578836,5,Completed,Logistics,Upington,Permanent
843,Annual Leave,2023-09-19 11:01:19.578836,2023-09-19 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
843,Sick Leave,2023-04-25 11:01:19.578836,2023-04-25 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
843,Annual Leave,2024-11-13 11:01:19.578836,2024-11-13 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
843,Annual Leave,2024-11-01 11:01:19.578836,2024-11-01 11:01:19.578836,1,Completed,Logistics,Upington,Permanent
844,Annual Leave,2024-12-14 11:01:19.578836,2024-12-15 11:01:19.578836,2,Completed,Citrus Production,Ceres,Permanent
844,Annual Leave,2023-05-23 11:01:19.578836,2023-05-26 11:01:19.578836,4,Completed,Citrus Production,Ceres,Permanent
844,Sick Leave,2024-01-27 11:01:19.578836,2024-01-27 11:01:19.578836,1,Completed,Citrus Production,Ceres,Permanent
844,Sick Leave,2023-06-07 11:01:19.578836,2023-06-09 11:01:19.578836,3,Completed,Citrus Production,Ceres,Permanent
844,Annual Leave,2024-01-14 11:01:19.578836,2024-01-18 11:01:19.578836,5,Completed,Citrus Production,Ceres,Permanent
