employee_id,month,base_salary,overtime_hours,overtime_pay,gross_pay,tax_deduction,benefits_deduction,net_pay,department,location,worker_type
567,2024-08,7163,10,671.53125,7834.53125,1410.215625,358.15000000000003,6066.165625000001,Grape Production,Upington,Permanent
572,2024-08,5776,0,0.0,5776.0,1039.68,288.8,4447.5199999999995,Administration,Ceres,Permanent
575,2024-08,8146,3,229.10625000000002,8375.10625,1507.519125,407.3,6460.287125000001,Citrus Production,Citrusdal,Permanent
576,2024-08,26906,0,0.0,26906.0,4843.08,1345.3000000000002,20717.62,Administration,Dullstroom,Permanent
580,2024-08,13610,1,127.59375,13737.59375,2472.766875,680.5,10584.326875,Pack House Operations,Ceres Pack House,Contract
581,2024-08,6082,0,0.0,6082.0,1094.76,304.1,4683.139999999999,Maintenance,Ceres Pack House,Permanent
585,2024-08,16083,0,0.0,16083.0,2894.94,804.1500000000001,12383.91,Logistics,Ceres Pack House,Permanent
586,2024-08,4604,0,0.0,4604.0,828.7199999999999,230.20000000000002,3545.0800000000004,Administration,Citrusdal Pack House,Permanent
587,2024-08,4287,0,0.0,4287.0,771.66,214.35000000000002,3300.9900000000002,Cattle Farming,Dullstroom,Contract
589,2024-08,7507,0,0.0,7507.0,1351.26,375.35,5780.389999999999,Maintenance,Citrusdal,Contract
590,2024-08,18447,0,0.0,18447.0,3320.46,922.35,14204.19,Cattle Farming,Dullstroom,Permanent
593,2024-08,5594,0,0.0,5594.0,1006.92,279.7,4307.38,Logistics,Upington,Permanent
597,2024-08,5615,0,0.0,5615.0,1010.6999999999999,280.75,4323.55,Logistics,Ceres Pack House,Permanent
598,2024-08,9570,7,628.03125,10198.03125,1835.6456249999999,478.5,7883.885625000001,Maize Production,Graaff-Reinet,Permanent
600,2024-08,12133,0,0.0,12133.0,2183.94,606.65,9342.41,Maintenance,Citrusdal Pack House,Permanent
601,2024-08,4387,1,41.128125,4428.128125,797.0630625,219.35000000000002,3411.7150625000004,Grape Production,Upington,Permanent
602,2024-08,17020,0,0.0,17020.0,3063.6,851.0,13105.4,Maintenance,Ceres Pack House,Permanent
605,2024-08,13537,0,0.0,13537.0,2436.66,676.85,10423.49,Maintenance,Citrusdal Pack House,Permanent
607,2024-08,6289,0,0.0,6289.0,1132.02,314.45000000000005,4842.53,Maintenance,Upington,Permanent
609,2024-08,5490,0,0.0,5490.0,988.1999999999999,274.5,4227.3,Logistics,Citrusdal Pack House,Permanent
611,2024-08,6809,0,0.0,6809.0,1225.62,340.45000000000005,5242.93,Logistics,Graaff-Reinet,Contract
612,2024-08,9222,2,172.91250000000002,9394.9125,1691.08425,461.1,7242.72825,Citrus Production,Ceres,Permanent
614,2024-08,4567,0,0.0,4567.0,822.06,228.35000000000002,3516.59,Administration,Dullstroom,Permanent
617,2024-08,4960,10,465.0,5425.0,976.5,248.0,4200.5,Pack House Operations,Ceres,Permanent
618,2024-08,7439,6,418.44374999999997,7857.44375,1414.3398750000001,371.95000000000005,6071.153875000001,Pack House Operations,Ceres,Permanent
619,2024-08,6413,0,0.0,6413.0,1154.34,320.65000000000003,4938.01,Maintenance,Graaff-Reinet,Permanent
620,2024-08,15502,0,0.0,15502.0,2790.3599999999997,775.1,11936.539999999999,Logistics,Citrusdal Pack House,Permanent
623,2024-08,6758,2,126.71249999999999,6884.7125,1239.2482499999999,337.90000000000003,5307.56425,Grape Production,Upington,Permanent
625,2024-08,3746,0,0.0,3746.0,674.28,187.3,2884.42,Logistics,Graaff-Reinet,Permanent
626,2024-08,12297,0,0.0,12297.0,2213.46,614.85,9468.69,Maintenance,Graaff-Reinet,Permanent
628,2024-08,5865,0,0.0,5865.0,1055.7,293.25,4516.05,Logistics,Citrusdal Pack House,Permanent
637,2024-08,13365,0,0.0,13365.0,2405.7,668.25,10291.05,Maintenance,Citrusdal,Contract
638,2024-08,11342,0,0.0,11342.0,2041.56,567.1,8733.34,Maintenance,Upington,Permanent
640,2024-08,5740,0,0.0,5740.0,1033.2,287.0,4419.8,Maintenance,Ceres Pack House,Permanent
646,2024-08,6485,1,60.796875,6545.796875,1178.2434375,324.25,5043.3034375,Grape Production,Upington,Permanent
650,2024-08,4591,0,0.0,4591.0,826.38,229.55,3535.0699999999997,Maintenance,Upington,Permanent
652,2024-08,9378,0,0.0,9378.0,1688.04,468.90000000000003,7221.06,Maintenance,Upington,Contract
653,2024-08,6733,2,126.24374999999999,6859.24375,1234.663875,336.65000000000003,5287.929875,Grape Production,Upington,Permanent
658,2024-08,39224,0,0.0,39224.0,7060.32,1961.2,30202.48,Administration,Dullstroom,Permanent
660,2024-08,5605,0,0.0,5605.0,1008.9,280.25,4315.85,Logistics,Ceres,Contract
662,2024-08,13877,0,0.0,13877.0,2497.86,693.85,10685.289999999999,Maintenance,Graaff-Reinet,Permanent
663,2024-08,6064,0,0.0,6064.0,1091.52,303.2,4669.28,Administration,Upington,Permanent
674,2024-08,6532,1,61.237500000000004,6593.2375,1186.78275,326.6,5079.8547499999995,Citrus Production,Citrusdal,Permanent
675,2024-08,12063,0,0.0,12063.0,2171.34,603.15,9288.51,Maintenance,Citrusdal,Permanent
676,2024-08,5585,0,0.0,5585.0,1005.3,279.25,4300.45,Administration,Ceres Pack House,Permanent
677,2024-08,5286,0,0.0,5286.0,951.48,264.3,4070.2200000000003,Pack House Operations,Citrusdal Pack House,Contract
686,2024-08,14518,0,0.0,14518.0,2613.24,725.9000000000001,11178.86,Logistics,Citrusdal,Permanent
688,2024-08,6850,0,0.0,6850.0,1233.0,342.5,5274.5,Logistics,Upington,Permanent
692,2024-08,7381,0,0.0,7381.0,1328.58,369.05,5683.37,Administration,Upington,Permanent
693,2024-08,7793,0,0.0,7793.0,1402.74,389.65000000000003,6000.610000000001,Logistics,Ceres Pack House,Permanent
695,2024-08,4282,0,0.0,4282.0,770.76,214.10000000000002,3297.14,Maintenance,Citrusdal,Contract
701,2024-08,4865,0,0.0,4865.0,875.6999999999999,243.25,3746.05,Administration,Dullstroom,Permanent
702,2024-08,7496,0,0.0,7496.0,1349.28,374.8,5771.92,Logistics,Ceres Pack House,Permanent
703,2024-08,14184,0,0.0,14184.0,2553.12,709.2,10921.68,Maintenance,Dullstroom,Permanent
704,2024-08,14177,0,0.0,14177.0,2551.86,708.85,10916.289999999999,Cattle Farming,Dullstroom,Permanent
706,2024-08,7129,6,401.00624999999997,7530.00625,1355.401125,356.45000000000005,5818.155125,Grape Production,Upington,Permanent
707,2024-08,7317,1,68.59687500000001,7385.596875,1329.4074375,365.85,5690.3394375,Maize Production,Graaff-Reinet,Contract
709,2024-08,44679,0,0.0,44679.0,8042.219999999999,2233.9500000000003,34402.83,Administration,Ceres,Permanent
713,2024-08,5643,0,0.0,5643.0,1015.74,282.15000000000003,4345.110000000001,Maintenance,Ceres Pack House,Contract
716,2024-08,12137,0,0.0,12137.0,2184.66,606.85,9345.49,Maintenance,Graaff-Reinet,Permanent
718,2024-08,5048,0,0.0,5048.0,908.64,252.4,3886.9599999999996,Administration,Citrusdal Pack House,Permanent
720,2024-08,17446,3,490.66874999999993,17936.66875,3228.600375,872.3000000000001,13835.768375000001,Grape Production,Upington,Permanent
721,2024-08,26653,0,0.0,26653.0,4797.54,1332.65,20522.809999999998,Administration,Citrusdal,Contract
724,2024-08,33391,0,0.0,33391.0,6010.38,1669.5500000000002,25711.07,Administration,Citrusdal,Contract
725,2024-08,15024,0,0.0,15024.0,2704.3199999999997,751.2,11568.48,Logistics,Ceres,Permanent
726,2024-08,5388,2,101.02499999999999,5489.025,988.0244999999999,269.40000000000003,4231.6005000000005,Pack House Operations,Ceres Pack House,Permanent
727,2024-08,5810,0,0.0,5810.0,1045.8,290.5,4473.7,Administration,Citrusdal Pack House,Contract
728,2024-08,7666,0,0.0,7666.0,1379.8799999999999,383.3,5902.82,Logistics,Ceres Pack House,Permanent
732,2024-08,5018,0,0.0,5018.0,903.24,250.9,3863.86,Logistics,Citrusdal,Permanent
733,2024-08,6440,0,0.0,6440.0,1159.2,322.0,4958.8,Administration,Ceres,Permanent
737,2024-08,5995,0,0.0,5995.0,1079.1,299.75,4616.15,Cattle Farming,Dullstroom,Permanent
738,2024-08,7188,20,1347.75,8535.75,1536.435,359.40000000000003,6639.915000000001,Pack House Operations,Ceres,Permanent
747,2024-08,5173,0,0.0,5173.0,931.14,258.65000000000003,3983.2099999999996,Logistics,Upington,Permanent
748,2024-08,8519,2,159.73125,8678.73125,1562.1716250000002,425.95000000000005,6690.609625000001,Maize Production,Graaff-Reinet,Permanent
749,2024-08,11806,0,0.0,11806.0,2125.08,590.3000000000001,9090.62,Pack House Operations,Citrusdal Pack House,Permanent
750,2024-08,13562,0,0.0,13562.0,2441.16,678.1,10442.74,Citrus Production,Citrusdal,Permanent
754,2024-08,5834,0,0.0,5834.0,1050.12,291.7,4492.18,Administration,Graaff-Reinet,Permanent
755,2024-08,11173,0,0.0,11173.0,2011.1399999999999,558.65,8603.210000000001,Maintenance,Upington,Permanent
757,2024-08,15743,0,0.0,15743.0,2833.74,787.1500000000001,12122.11,Maintenance,Dullstroom,Permanent
758,2024-08,4938,0,0.0,4938.0,888.8399999999999,246.9,3802.2599999999998,Maintenance,Graaff-Reinet,Permanent
760,2024-08,5831,0,0.0,5831.0,1049.58,291.55,4489.87,Maintenance,Graaff-Reinet,Permanent
763,2024-08,9190,0,0.0,9190.0,1654.2,459.5,7076.3,Logistics,Citrusdal Pack House,Permanent
765,2024-08,10059,0,0.0,10059.0,1810.62,502.95000000000005,7745.430000000001,Logistics,Upington,Permanent
766,2024-08,5485,4,205.6875,5690.6875,1024.32375,274.25,4392.11375,Pack House Operations,Ceres Pack House,Permanent
768,2024-08,6440,0,0.0,6440.0,1159.2,322.0,4958.8,Maintenance,Citrusdal Pack House,Permanent
770,2024-08,9235,0,0.0,9235.0,1662.3,461.75,7110.95,Maintenance,Citrusdal Pack House,Permanent
771,2024-08,28196,0,0.0,28196.0,5075.28,1409.8000000000002,21710.920000000002,Administration,Upington,Permanent
772,2024-08,4563,0,0.0,4563.0,821.3399999999999,228.15,3513.5099999999998,Administration,Citrusdal,Contract
773,2024-08,6838,0,0.0,6838.0,1230.84,341.90000000000003,5265.26,Logistics,Upington,Permanent
774,2024-08,5378,0,0.0,5378.0,968.04,268.90000000000003,4141.06,Logistics,Ceres Pack House,Contract
777,2024-08,8166,0,0.0,8166.0,1469.8799999999999,408.3,6287.82,Maintenance,Graaff-Reinet,Permanent
778,2024-08,11103,0,0.0,11103.0,1998.54,555.15,8549.31,Maintenance,Upington,Contract
781,2024-08,5651,0,0.0,5651.0,1017.18,282.55,4351.2699999999995,Maintenance,Graaff-Reinet,Permanent
783,2024-08,6317,0,0.0,6317.0,1137.06,315.85,4864.09,Maintenance,Graaff-Reinet,Permanent
787,2024-08,10948,0,0.0,10948.0,1970.6399999999999,547.4,8429.960000000001,Maintenance,Dullstroom,Permanent
788,2024-08,7761,0,0.0,7761.0,1396.98,388.05,5975.97,Logistics,Citrusdal,Permanent
789,2024-08,6674,4,250.27499999999998,6924.275,1246.3694999999998,333.70000000000005,5344.2055,Pack House Operations,Citrusdal Pack House,Permanent
791,2024-08,4161,2,78.01875000000001,4239.01875,763.023375,208.05,3267.9453750000002,Grape Production,Upington,Permanent
795,2024-08,13110,0,0.0,13110.0,2359.7999999999997,655.5,10094.7,Maintenance,Graaff-Reinet,Contract
796,2024-08,6626,0,0.0,6626.0,1192.68,331.3,5102.0199999999995,Logistics,Upington,Permanent
797,2024-08,7184,2,134.7,7318.7,1317.366,359.20000000000005,5642.134,Citrus Production,Citrusdal,Permanent
804,2024-08,23899,0,0.0,23899.0,4301.82,1194.95,18402.23,Administration,Graaff-Reinet,Permanent
806,2024-08,5342,0,0.0,5342.0,961.56,267.1,4113.34,Maintenance,Dullstroom,Permanent
808,2024-08,13225,0,0.0,13225.0,2380.5,661.25,10183.25,Maintenance,Graaff-Reinet,Permanent
809,2024-08,4401,0,0.0,4401.0,792.18,220.05,3388.77,Administration,Ceres,Permanent
813,2024-08,13231,0,0.0,13231.0,2381.58,661.5500000000001,10187.87,Logistics,Citrusdal,Permanent
814,2024-08,5256,0,0.0,5256.0,946.0799999999999,262.8,4047.12,Administration,Ceres,Permanent
815,2024-08,4513,0,0.0,4513.0,812.3399999999999,225.65,3475.0099999999998,Logistics,Ceres Pack House,Permanent
816,2024-08,4927,0,0.0,4927.0,886.86,246.35000000000002,3793.79,Grape Production,Upington,Permanent
817,2024-08,5879,0,0.0,5879.0,1058.22,293.95,4526.83,Maintenance,Ceres,Permanent
818,2024-08,4615,0,0.0,4615.0,830.6999999999999,230.75,3553.55,Maintenance,Graaff-Reinet,Permanent
820,2024-08,13023,0,0.0,13023.0,2344.14,651.1500000000001,10027.710000000001,Logistics,Ceres Pack House,Permanent
821,2024-08,9616,0,0.0,9616.0,1730.8799999999999,480.8,7404.32,Maintenance,Dullstroom,Permanent
822,2024-08,8309,3,233.69062499999998,8542.690625,1537.6843124999998,415.45000000000005,6589.5563125,Pack House Operations,Ceres Pack House,Permanent
823,2024-08,4637,0,0.0,4637.0,834.66,231.85000000000002,3570.4900000000002,Administration,Citrusdal,Permanent
828,2024-08,15810,0,0.0,15810.0,2845.7999999999997,790.5,12173.7,Maintenance,Citrusdal Pack House,Permanent
834,2024-08,13676,0,0.0,13676.0,2461.68,683.8000000000001,10530.52,Maintenance,Upington,Permanent
838,2024-08,4205,0,0.0,4205.0,756.9,210.25,3237.85,Maintenance,Ceres,Permanent
840,2024-08,12123,0,0.0,12123.0,2182.14,606.15,9334.710000000001,Maintenance,Dullstroom,Permanent
841,2024-08,14531,3,408.68437499999993,14939.684375,2689.1431875,726.5500000000001,11523.991187500002,Pack House Operations,Citrusdal Pack House,Permanent
843,2024-08,13607,0,0.0,13607.0,2449.2599999999998,680.35,10477.39,Logistics,Upington,Permanent
844,2024-08,15066,0,0.0,15066.0,2711.88,753.3000000000001,11600.82,Citrus Production,Ceres,Permanent
845,2024-08,11044,0,0.0,11044.0,1987.9199999999998,552.2,8503.88,Maintenance,Graaff-Reinet,Permanent
849,2024-08,7050,0,0.0,7050.0,1269.0,352.5,5428.5,Maize Production,Graaff-Reinet,Contract
851,2024-08,5788,0,0.0,5788.0,1041.84,289.40000000000003,4456.76,Pack House Operations,Ceres,Contract
854,2024-08,6321,0,0.0,6321.0,1137.78,316.05,4867.17,Logistics,Ceres Pack House,Permanent
858,2024-08,5451,0,0.0,5451.0,981.18,272.55,4197.2699999999995,Maintenance,Citrusdal Pack House,Contract
860,2024-08,3668,0,0.0,3668.0,660.24,183.4,2824.36,Citrus Production,Citrusdal,Contract
861,2024-08,5457,4,204.63750000000002,5661.6375,1019.09475,272.85,4369.692749999999,Citrus Production,Citrusdal,Permanent
865,2024-08,5380,1,50.4375,5430.4375,977.47875,269.0,4183.95875,Pack House Operations,Citrusdal Pack House,Permanent
866,2024-08,5848,0,0.0,5848.0,1052.6399999999999,292.40000000000003,4502.960000000001,Maintenance,Graaff-Reinet,Permanent
868,2024-08,7997,0,0.0,7997.0,1439.46,399.85,6157.69,Logistics,Citrusdal Pack House,Permanent
870,2024-08,6149,0,0.0,6149.0,1106.82,307.45000000000005,4734.7300000000005,Maintenance,Graaff-Reinet,Permanent
874,2024-08,5923,0,0.0,5923.0,1066.1399999999999,296.15000000000003,4560.710000000001,Administration,Dullstroom,Permanent
875,2024-08,6015,0,0.0,6015.0,1082.7,300.75,4631.55,Administration,Citrusdal,Permanent
876,2024-08,15543,0,0.0,15543.0,2797.74,777.1500000000001,11968.11,Cattle Farming,Dullstroom,Permanent
878,2024-08,5502,0,0.0,5502.0,990.36,275.1,4236.54,Cattle Farming,Dullstroom,Contract
879,2024-08,6057,0,0.0,6057.0,1090.26,302.85,4663.889999999999,Administration,Dullstroom,Permanent
880,2024-08,6314,0,0.0,6314.0,1136.52,315.70000000000005,4861.78,Maintenance,Ceres Pack House,Permanent
882,2024-08,10740,0,0.0,10740.0,1933.1999999999998,537.0,8269.8,Cattle Farming,Dullstroom,Permanent
883,2024-08,5545,0,0.0,5545.0,998.0999999999999,277.25,4269.65,Maintenance,Graaff-Reinet,Permanent
885,2024-08,12012,1,112.61250000000001,12124.6125,2182.43025,600.6,9341.58225,Pack House Operations,Ceres,Permanent
886,2024-08,10877,0,0.0,10877.0,1957.86,543.85,8375.289999999999,Maintenance,Dullstroom,Contract
889,2024-08,5002,0,0.0,5002.0,900.36,250.10000000000002,3851.5400000000004,Pack House Operations,Citrusdal Pack House,Permanent
891,2024-08,8849,0,0.0,8849.0,1592.82,442.45000000000005,6813.7300000000005,Maintenance,Ceres Pack House,Permanent
892,2024-08,17184,15,2416.5,19600.5,3528.0899999999997,859.2,15213.21,Pack House Operations,Citrusdal Pack House,Permanent
893,2024-08,14216,0,0.0,14216.0,2558.88,710.8000000000001,10946.32,Cattle Farming,Dullstroom,Permanent
896,2024-08,10935,9,922.640625,11857.640625,2134.3753125,546.75,9176.5153125,Citrus Production,Ceres,Permanent
897,2024-08,4617,0,0.0,4617.0,831.06,230.85000000000002,3555.09,Maintenance,Citrusdal Pack House,Permanent
899,2024-08,3752,0,0.0,3752.0,675.36,187.60000000000002,2889.04,Logistics,Ceres Pack House,Contract
902,2024-08,5831,1,54.665625000000006,5885.665625,1059.4198124999998,291.55,4534.695812499999,Pack House Operations,Citrusdal Pack House,Permanent
904,2024-08,19302,0,0.0,19302.0,3474.3599999999997,965.1,14862.539999999999,Logistics,Graaff-Reinet,Permanent
906,2024-08,10364,0,0.0,10364.0,1865.52,518.2,7980.28,Maintenance,Dullstroom,Permanent
907,2024-08,6697,0,0.0,6697.0,1205.46,334.85,5156.69,Logistics,Ceres Pack House,Permanent
914,2024-08,41629,0,0.0,41629.0,7493.219999999999,2081.4500000000003,32054.329999999998,Administration,Upington,Permanent
916,2024-08,6305,0,0.0,6305.0,1134.8999999999999,315.25,4854.85,Administration,Dullstroom,Permanent
918,2024-08,5185,0,0.0,5185.0,933.3,259.25,3992.45,Logistics,Upington,Permanent
922,2024-08,7019,0,0.0,7019.0,1263.4199999999998,350.95000000000005,5404.63,Maintenance,Ceres Pack House,Permanent
923,2024-08,3726,0,0.0,3726.0,670.68,186.3,2869.02,Administration,Upington,Contract
924,2024-08,6923,0,0.0,6923.0,1246.1399999999999,346.15000000000003,5330.710000000001,Maintenance,Dullstroom,Permanent
926,2024-08,19038,0,0.0,19038.0,3426.8399999999997,951.9000000000001,14659.26,Administration,Dullstroom,Permanent
927,2024-08,6153,0,0.0,6153.0,1107.54,307.65000000000003,4737.81,Maintenance,Upington,Permanent
929,2024-08,16122,1,151.14375,16273.14375,2929.1658749999997,806.1,12537.877875,Pack House Operations,Citrusdal Pack House,Permanent
931,2024-08,6737,0,0.0,6737.0,1212.6599999999999,336.85,5187.49,Logistics,Citrusdal Pack House,Permanent
932,2024-08,7484,0,0.0,7484.0,1347.12,374.20000000000005,5762.68,Administration,Dullstroom,Permanent
933,2024-08,38424,0,0.0,38424.0,6916.32,1921.2,29586.48,Administration,Graaff-Reinet,Contract
937,2024-08,10032,0,0.0,10032.0,1805.76,501.6,7724.639999999999,Maintenance,Citrusdal,Contract
938,2024-08,6388,0,0.0,6388.0,1149.84,319.40000000000003,4918.76,Administration,Ceres Pack House,Permanent
939,2024-08,28644,0,0.0,28644.0,5155.92,1432.2,22055.88,Administration,Dullstroom,Permanent
940,2024-08,6478,1,60.731249999999996,6538.73125,1176.971625,323.90000000000003,5037.859625,Citrus Production,Ceres,Permanent
941,2024-08,7461,3,209.84062500000002,7670.840625,1380.7513124999998,373.05,5917.0393125,Maize Production,Graaff-Reinet,Permanent
943,2024-08,4974,0,0.0,4974.0,895.3199999999999,248.70000000000002,3829.9800000000005,Maintenance,Citrusdal,Permanent
944,2024-08,6010,0,0.0,6010.0,1081.8,300.5,4627.7,Administration,Upington,Permanent
946,2024-08,4022,0,0.0,4022.0,723.9599999999999,201.10000000000002,3096.94,Cattle Farming,Dullstroom,Contract
947,2024-08,5232,0,0.0,5232.0,941.76,261.6,4028.64,Administration,Citrusdal,Permanent
950,2024-08,7711,0,0.0,7711.0,1387.98,385.55,5937.47,Maize Production,Graaff-Reinet,Permanent
951,2024-08,5318,5,249.28125,5567.28125,1002.1106249999999,265.90000000000003,4299.270625,Pack House Operations,Citrusdal Pack House,Contract
954,2024-08,13605,3,382.640625,13987.640625,2517.7753125,680.25,10789.6153125,Pack House Operations,Ceres Pack House,Permanent
955,2024-08,8057,11,830.8781250000001,8887.878125,1599.8180624999998,402.85,6885.210062499999,Pack House Operations,Ceres,Permanent
956,2024-08,3757,0,0.0,3757.0,676.26,187.85000000000002,2892.89,Logistics,Graaff-Reinet,Contract
957,2024-08,7644,0,0.0,7644.0,1375.9199999999998,382.20000000000005,5885.88,Pack House Operations,Ceres,Contract
959,2024-08,5998,0,0.0,5998.0,1079.6399999999999,299.90000000000003,4618.460000000001,Logistics,Graaff-Reinet,Permanent
962,2024-08,5784,0,0.0,5784.0,1041.12,289.2,4453.68,Logistics,Graaff-Reinet,Contract
965,2024-08,6844,0,0.0,6844.0,1231.9199999999998,342.20000000000005,5269.88,Administration,Dullstroom,Permanent
966,2024-08,7194,8,539.55,7733.55,1392.039,359.70000000000005,5981.811000000001,Citrus Production,Citrusdal,Permanent
967,2024-08,5145,7,337.640625,5482.640625,986.8753125,257.25,4238.5153125,Pack House Operations,Citrusdal Pack House,Contract
969,2024-08,12112,0,0.0,12112.0,2180.16,605.6,9326.24,Logistics,Citrusdal,Permanent
970,2024-08,7500,0,0.0,7500.0,1350.0,375.0,5775.0,Maize Production,Graaff-Reinet,Permanent
971,2024-08,4925,0,0.0,4925.0,886.5,246.25,3792.25,Administration,Graaff-Reinet,Permanent
972,2024-08,4649,2,87.16874999999999,4736.16875,852.510375,232.45000000000002,3651.208375,Pack House Operations,Citrusdal Pack House,Permanent
975,2024-08,9085,0,0.0,9085.0,1635.3,454.25,6995.45,Cattle Farming,Dullstroom,Permanent
976,2024-08,18436,0,0.0,18436.0,3318.48,921.8000000000001,14195.720000000001,Pack House Operations,Ceres,Permanent
977,2024-08,7739,1,72.553125,7811.553125,1406.0795625,386.95000000000005,6018.5235625000005,Pack House Operations,Ceres,Permanent
978,2024-08,6953,0,0.0,6953.0,1251.54,347.65000000000003,5353.81,Logistics,Upington,Permanent
983,2024-08,14040,1,131.625,14171.625,2550.8925,702.0,10918.7325,Pack House Operations,Ceres,Permanent
985,2024-08,35183,0,0.0,35183.0,6332.94,1759.15,27090.91,Administration,Ceres Pack House,Permanent
987,2024-08,4844,0,0.0,4844.0,871.92,242.20000000000002,3729.88,Maintenance,Upington,Permanent
991,2024-08,6528,4,244.79999999999998,6772.8,1219.104,326.40000000000003,5227.296,Citrus Production,Ceres,Permanent
995,2024-08,3720,0,0.0,3720.0,669.6,186.0,2864.4,Maintenance,Dullstroom,Permanent
997,2024-08,5899,2,110.60624999999999,6009.60625,1081.7291249999998,294.95,4632.927125,Citrus Production,Ceres,Permanent
1,2024-09,31170,0,0.0,31170.0,5610.599999999999,1558.5,24000.9,Management,Citrusdal Pack House,Permanent
2,2024-09,37055,0,0.0,37055.0,6669.9,1852.75,28532.35,Management,Citrusdal Pack House,Permanent
3,2024-09,36313,0,0.0,36313.0,6536.34,1815.65,27961.01,Management,Upington,Permanent
4,2024-09,24693,0,0.0,24693.0,4444.74,1234.65,19013.61,Management,Ceres Pack House,Permanent
5,2024-09,31460,0,0.0,31460.0,5662.8,1573.0,24224.2,Management,Ceres Pack House,Permanent
6,2024-09,19993,0,0.0,19993.0,3598.74,999.6500000000001,15394.610000000002,Management,Dullstroom,Permanent
7,2024-09,28268,0,0.0,28268.0,5088.24,1413.4,21766.36,Management,Ceres Pack House,Permanent
8,2024-09,18291,0,0.0,18291.0,3292.3799999999997,914.5500000000001,14084.070000000002,Management,Citrusdal,Permanent
9,2024-09,18351,0,0.0,18351.0,3303.18,917.5500000000001,14130.27,Management,Ceres,Permanent
10,2024-09,31419,0,0.0,31419.0,5655.42,1570.95,24192.63,Management,Dullstroom,Permanent
11,2024-09,32575,0,0.0,32575.0,5863.5,1628.75,25082.75,Management,Citrusdal Pack House,Permanent
12,2024-09,22066,0,0.0,22066.0,3971.8799999999997,1103.3,16990.82,Management,Dullstroom,Permanent
13,2024-09,37686,0,0.0,37686.0,6783.48,1884.3000000000002,29018.22,Management,Citrusdal Pack House,Permanent
14,2024-09,25157,0,0.0,25157.0,4528.26,1257.8500000000001,19370.89,Management,Ceres Pack House,Permanent
15,2024-09,39235,0,0.0,39235.0,7062.3,1961.75,30210.95,Management,Citrusdal,Permanent
16,2024-09,21635,0,0.0,21635.0,3894.2999999999997,1081.75,16658.95,Management,Upington,Permanent
17,2024-09,18121,0,0.0,18121.0,3261.7799999999997,906.0500000000001,13953.170000000002,Management,Ceres,Permanent
18,2024-09,34967,0,0.0,34967.0,6294.0599999999995,1748.3500000000001,26924.590000000004,Management,Graaff-Reinet,Permanent
19,2024-09,36988,0,0.0,36988.0,6657.84,1849.4,28480.76,Management,Citrusdal,Permanent
20,2024-09,32714,0,0.0,32714.0,5888.5199999999995,1635.7,25189.78,Management,Upington,Permanent
21,2024-09,30347,0,0.0,30347.0,5462.46,1517.3500000000001,23367.190000000002,Management,Citrusdal,Permanent
22,2024-09,33878,0,0.0,33878.0,6098.04,1693.9,26086.059999999998,Management,Graaff-Reinet,Permanent
23,2024-09,27405,0,0.0,27405.0,4932.9,1370.25,21101.85,Management,Citrusdal Pack House,Permanent
24,2024-09,32001,0,0.0,32001.0,5760.179999999999,1600.0500000000002,24640.77,Management,Dullstroom,Permanent
25,2024-09,23484,0,0.0,23484.0,4227.12,1174.2,18082.68,Management,Upington,Permanent
26,2024-09,31175,0,0.0,31175.0,5611.5,1558.75,24004.75,Management,Citrusdal,Permanent
27,2024-09,24503,0,0.0,24503.0,4410.54,1225.15,18867.309999999998,Management,Graaff-Reinet,Permanent
28,2024-09,27163,0,0.0,27163.0,4889.34,1358.15,20915.51,Management,Citrusdal,Permanent
29,2024-09,25838,0,0.0,25838.0,4650.84,1291.9,19895.26,Management,Ceres Pack House,Permanent
30,2024-09,18011,0,0.0,18011.0,3241.98,900.5500000000001,13868.470000000001,Management,Ceres Pack House,Permanent
31,2024-09,29749,0,0.0,29749.0,5354.82,1487.45,22906.73,Management,Citrusdal,Permanent
32,2024-09,23370,0,0.0,23370.0,4206.599999999999,1168.5,17994.9,Management,Ceres Pack House,Permanent
33,2024-09,26884,0,0.0,26884.0,4839.12,1344.2,20700.68,Management,Graaff-Reinet,Permanent
34,2024-09,33318,0,0.0,33318.0,5997.24,1665.9,25654.86,Management,Ceres Pack House,Permanent
35,2024-09,23869,0,0.0,23869.0,4296.42,1193.45,18379.13,Management,Graaff-Reinet,Permanent
36,2024-09,25591,0,0.0,25591.0,4606.38,1279.5500000000002,19705.07,Management,Dullstroom,Permanent
37,2024-09,27851,0,0.0,27851.0,5013.179999999999,1392.5500000000002,21445.27,Management,Ceres,Permanent
38,2024-09,23327,0,0.0,23327.0,4198.86,1166.3500000000001,17961.79,Management,Ceres Pack House,Permanent
39,2024-09,29787,0,0.0,29787.0,5361.66,1489.3500000000001,22935.99,Management,Ceres Pack House,Permanent
40,2024-09,18897,0,0.0,18897.0,3401.46,944.85,14550.69,Management,Ceres,Permanent
41,2024-09,29266,0,0.0,29266.0,5267.88,1463.3000000000002,22534.82,Management,Upington,Permanent
42,2024-09,33200,0,0.0,33200.0,5976.0,1660.0,25564.0,Management,Graaff-Reinet,Permanent
43,2024-09,34174,0,0.0,34174.0,6151.32,1708.7,26313.98,Management,Citrusdal Pack House,Permanent
44,2024-09,21849,0,0.0,21849.0,3932.8199999999997,1092.45,16823.73,Management,Dullstroom,Permanent
